#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 12 28 17 30  MM  2.0  3.0    MM    MM    MM  MM 1002.8    MM   9.1    MM   MM   MM    MM
2023 12 28 17 10  MM   MM   MM   2.1     9   6.1 164     MM    MM   9.1    MM   MM   MM    MM
2023 12 28 17 00  MM  4.0  6.0    MM    MM    MM  MM 1002.7    MM   9.2    MM   MM   MM    MM
2023 12 28 16 40  MM   MM   MM   2.1     8   5.9 158     MM    MM   9.2    MM   MM   MM    MM
2023 12 28 16 30  MM  8.0 10.0    MM    MM    MM  MM 1002.9    MM   9.2    MM   MM   MM    MM
2023 12 28 16 20  MM  9.0 12.0   1.9     6   5.5 103 1003.0    MM   9.2    MM   MM   MM    MM
2023 12 28 16 00  MM  8.0 10.0   1.9    MM   5.5 103 1002.9    MM   9.2    MM   MM   MM    MM
2023 12 28 15 50  MM  8.0 10.0   2.0     6   5.6  85 1002.9    MM   9.2    MM   MM   MM    MM
2023 12 28 15 40  MM  7.0  9.0    MM    MM    MM  MM 1002.7    MM   9.2    MM   MM   MM    MM
2023 12 28 15 30  MM  7.0  9.0    MM    MM    MM  MM 1002.9    MM   9.2    MM   MM   MM    MM
2023 12 28 15 20  MM  7.0  9.0   1.9     6   5.1  80 1002.9    MM   9.2    MM   MM   MM    MM
2023 12 28 15 00  MM  9.0 12.0   1.9    MM   5.1  80 1003.0    MM   9.2    MM   MM   MM    MM
2023 12 28 14 50  MM 10.0 12.0   1.8     6   5.0  78 1002.8    MM   9.2    MM   MM   MM    MM
2023 12 28 14 40  MM 10.0 13.0    MM    MM    MM  MM 1002.8    MM   9.2    MM   MM   MM    MM
2023 12 28 14 30  MM  9.0 11.0    MM    MM    MM  MM 1002.7    MM   9.2    MM   MM   MM    MM
2023 12 28 14 10  MM   MM   MM   1.9     6   4.9  83     MM    MM   9.2    MM   MM   MM    MM
2023 12 28 13 40  MM   MM   MM   2.0     5   4.9  74     MM    MM   9.2    MM   MM   MM    MM
2023 12 28 13 20  MM 12.0 15.0   1.9     6   4.8  80 1002.6    MM   9.3    MM   MM   MM    MM
2023 12 28 12 50  MM 16.0 20.0   1.8     6   4.7  78 1001.3    MM   9.3    MM   MM   MM    MM
2023 12 28 12 40  MM 15.0 19.0   1.8    MM   4.7  78 1002.0    MM   9.3    MM   MM   MM    MM
2023 12 28 12 10  MM   MM   MM   1.7     6   4.6  88     MM    MM   9.3    MM   MM   MM    MM
2023 12 28 11 50  MM 13.0 18.0   1.7     6   4.6  82 1002.5    MM   9.3    MM   MM   MM    MM
2023 12 28 11 40  MM 13.0 18.0    MM    MM    MM  MM 1002.5    MM   9.4    MM   MM   MM    MM
2023 12 28 11 10  MM   MM   MM   1.7     6   4.5  89     MM    MM   9.4    MM   MM   MM    MM
2023 12 28 10 40  MM   MM   MM   1.6     5   4.6  78     MM    MM   9.4    MM   MM   MM    MM
2023 12 28 10 20  MM 11.0 13.0   1.5     6   4.5  88 1003.7    MM   9.4    MM   MM   MM    MM
2023 12 28 10 00  MM  9.0 11.0   1.5    MM   4.5  88 1003.6    MM   9.5    MM   MM -1.1    MM
2023 12 28 09 40  MM   MM   MM   1.7     5   4.7  84     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 09 20  MM  9.0 11.0   1.6     5   4.6  79 1005.0    MM   9.5    MM   MM   MM    MM
2023 12 28 09 00  MM  9.0 12.0   1.6    MM   4.6  79 1005.0    MM   9.5    MM   MM -1.0    MM
2023 12 28 08 40  MM   MM   MM   1.7     6   4.7  86     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 08 20  MM  7.0  9.0   1.6     5   4.6  84 1005.0    MM   9.5    MM   MM   MM    MM
2023 12 28 07 40  MM   MM   MM   1.7     5   4.6  96     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 07 20  MM 12.0 15.0   1.5     5   4.4  94 1005.0    MM   9.5    MM   MM   MM    MM
2023 12 28 07 00  MM 12.0 15.0   1.5    MM   4.4  94 1004.7    MM   9.5    MM   MM -4.1    MM
2023 12 28 06 40  MM   MM   MM   1.5     5   4.4  83     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 06 10  MM   MM   MM   1.3     5   4.2  88     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 06 00  MM 11.0 13.0    MM    MM    MM  MM 1006.0    MM   9.5    MM   MM -3.8    MM
2023 12 28 05 40  MM   MM   MM   1.3     5   4.3  86     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 05 20  MM  9.0 12.0   1.2     5   4.2  87 1006.7    MM   9.5    MM   MM   MM    MM
2023 12 28 05 00  MM  9.0 12.0   1.2    MM   4.2  87 1007.6    MM   9.5    MM   MM -2.7    MM
2023 12 28 04 40  MM   MM   MM   1.2     5   4.2  91     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 04 10  MM   MM   MM   1.1     5   4.2  93     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 04 00  MM  9.0 11.0    MM    MM    MM  MM 1008.8    MM   9.5    MM   MM -2.6    MM
2023 12 28 03 40  MM   MM   MM   1.2     5   4.2  97     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 03 30  MM  9.0 11.0    MM    MM    MM  MM 1009.3    MM   9.5    MM   MM   MM    MM
2023 12 28 03 20  MM  9.0 10.0   1.1     5   4.2  97 1009.5    MM   9.5    MM   MM   MM    MM
2023 12 28 03 00  MM  8.0 10.0   1.1    MM   4.2  97 1009.8    MM   9.5    MM   MM -1.8    MM
2023 12 28 02 50  MM  8.0 10.0   1.1     4   4.2  90 1010.1    MM   9.5    MM   MM   MM    MM
2023 12 28 02 40  MM  8.0 10.0    MM    MM    MM  MM 1009.9    MM   9.5    MM   MM   MM    MM
2023 12 28 02 30  MM  8.0 10.0    MM    MM    MM  MM 1009.8    MM   9.5    MM   MM   MM    MM
2023 12 28 02 20  MM  8.0 10.0   1.1     4   4.2  87 1010.1    MM   9.5    MM   MM   MM    MM
2023 12 28 02 10  MM  8.0 10.0   1.1    MM   4.2  87 1010.3    MM   9.5    MM   MM   MM    MM
2023 12 28 02 00  MM  8.0  9.0    MM    MM    MM  MM 1010.3    MM   9.5    MM   MM   MM    MM
2023 12 28 01 40  MM   MM   MM   1.1    10   4.3 129     MM    MM   9.5    MM   MM   MM    MM
2023 12 28 01 10  MM   MM   MM   1.1    10   4.2 130     MM    MM   9.6    MM   MM   MM    MM
2023 12 28 01 00  MM  7.0  9.0    MM    MM    MM  MM 1011.4    MM   9.6    MM   MM -1.6    MM
2023 12 28 00 50  MM  7.0  8.0   1.1     4   4.2  87 1011.6    MM   9.6    MM   MM   MM    MM
2023 12 28 00 40  MM  8.0  9.0    MM    MM    MM  MM 1011.9    MM   9.6    MM   MM   MM    MM
2023 12 28 00 30  MM  8.0 10.0    MM    MM    MM  MM 1011.9    MM   9.6    MM   MM   MM    MM
2023 12 28 00 20  MM  8.0  9.0   1.1    10   4.1 131 1011.7    MM   9.6    MM   MM   MM    MM
2023 12 28 00 10  MM  9.0 10.0   1.1    MM   4.1 131 1011.6    MM   9.6    MM   MM   MM    MM
2023 12 28 00 00  MM  9.0 10.0    MM    MM    MM  MM 1011.6    MM   9.6    MM   MM   MM    MM
2023 12 27 23 40  MM   MM   MM   1.0     4   4.1  94     MM    MM   9.6    MM   MM   MM    MM
2023 12 27 22 50  MM  7.0  8.0   1.0     4   4.2  88 1012.9    MM   9.5    MM   MM   MM    MM
2023 12 27 22 30  MM  7.0  9.0    MM    MM    MM  MM 1013.2    MM   9.5    MM   MM   MM    MM
2023 12 27 22 10  MM   MM   MM   1.0     9   4.1 166     MM    MM   9.5    MM   MM   MM    MM
2023 12 27 22 00  MM  8.0 11.0   1.0    MM   4.1 166 1013.0    MM   9.5    MM   MM -1.8    MM
2023 12 27 21 40  MM   MM   MM   1.0     4   3.9  91     MM    MM   9.5    MM   MM   MM    MM
2023 12 27 21 30  MM  8.0 10.0    MM    MM    MM  MM 1013.5    MM   9.5    MM   MM   MM    MM
2023 12 27 21 20  MM  8.0 10.0   0.9     4   3.9  89 1013.7    MM   9.5    MM   MM   MM    MM
2023 12 27 20 50  MM  8.0 10.0   0.9     4   4.0  80 1013.8    MM   9.4    MM   MM   MM    MM
2023 12 27 20 40  MM  9.0 11.0    MM    MM    MM  MM 1013.8    MM   9.4    MM   MM   MM    MM
2023 12 27 20 30  MM  9.0 10.0    MM    MM    MM  MM 1013.9    MM   9.4    MM   MM   MM    MM
2023 12 27 20 20  MM  8.0 10.0   0.8    10   4.0 130 1014.3    MM   9.4    MM   MM   MM    MM
2023 12 27 20 10  MM  8.0 10.0   0.8    MM   4.0 130 1014.4    MM   9.4    MM   MM   MM    MM
2023 12 27 20 00  MM  8.0  9.0    MM    MM    MM  MM 1014.8    MM   9.4    MM   MM -1.6    MM
2023 12 27 19 50  MM  8.0  9.0   0.9    10   4.0 119 1014.8    MM   9.4    MM   MM   MM    MM
2023 12 27 19 40  MM  8.0 10.0    MM    MM    MM  MM 1014.7    MM   9.4    MM   MM   MM    MM
2023 12 27 19 30  MM  8.0  9.0    MM    MM    MM  MM 1014.8    MM   9.3    MM   MM   MM    MM
2023 12 27 19 20  MM  8.0  9.0   0.8    10   4.2 132 1014.9    MM   9.3    MM   MM   MM    MM
2023 12 27 19 10  MM  8.0  9.0    MM    MM    MM  MM 1014.8    MM   9.3    MM   MM   MM    MM
2023 12 27 19 00  MM  8.0  9.0    MM    MM    MM  MM 1014.8    MM   9.3    MM   MM -3.2    MM
2023 12 27 18 50  MM  8.0  9.0   0.8    10   4.0 147 1014.8    MM   9.3    MM   MM   MM    MM
2023 12 27 18 40  MM  8.0  9.0    MM    MM    MM  MM 1015.1    MM   9.3    MM   MM   MM    MM
2023 12 27 18 30  MM  7.0  9.0    MM    MM    MM  MM 1015.3    MM   9.3    MM   MM   MM    MM
2023 12 27 18 20  MM  7.0  9.0   0.7    11   3.8 146 1015.4    MM   9.3    MM   MM   MM    MM
2023 12 27 18 10  MM  7.0  8.0   0.7    MM   3.8 146 1015.9    MM   9.3    MM   MM   MM    MM
2023 12 27 18 00  MM  7.0  8.0    MM    MM    MM  MM 1015.7    MM   9.2    MM   MM -3.5    MM
2023 12 27 17 50  MM  7.0  9.0   0.7    10   3.9 126 1015.6    MM   9.2    MM   MM   MM    MM
2023 12 27 17 40  MM  7.0  8.0    MM    MM    MM  MM 1015.8    MM   9.2    MM   MM   MM    MM
2023 12 27 17 30  MM  6.0  7.0    MM    MM    MM  MM 1016.3    MM   9.2    MM   MM   MM    MM
2023 12 27 17 20  MM  6.0  8.0   0.8    11   4.3 127 1016.4    MM   9.2    MM   MM   MM    MM
2023 12 27 17 10  MM  7.0  9.0   0.8    MM   4.3 127 1017.0    MM   9.2    MM   MM   MM    MM
2023 12 27 17 00  MM  8.0  9.0    MM    MM    MM  MM 1016.4    MM   9.2    MM   MM -2.8    MM
2023 12 27 16 50  MM  7.0  8.0   0.7    10   4.5 154 1016.7    MM   9.2    MM   MM   MM    MM
2023 12 27 16 40  MM  7.0  8.0    MM    MM    MM  MM 1017.2    MM   9.2    MM   MM   MM    MM
2023 12 27 16 30  MM  6.0  7.0    MM    MM    MM  MM 1017.6    MM   9.4    MM   MM   MM    MM
2023 12 27 16 10  MM   MM   MM   0.7    10   3.9 141     MM    MM   9.5    MM   MM   MM    MM
2023 12 27 16 00  MM  7.0  8.0   0.7    MM   3.9 141 1018.0    MM   9.5    MM   MM -1.3    MM
2023 12 27 15 50  MM  7.0  8.0   0.6    10   4.2 125 1018.2    MM   9.5    MM   MM   MM    MM
2023 12 27 15 40  MM  6.0  8.0   0.6    MM   4.2 125 1018.5    MM   9.5    MM   MM   MM    MM
2023 12 27 15 30  MM  6.0  7.0    MM    MM    MM  MM 1018.7    MM   9.5    MM   MM   MM    MM
2023 12 27 15 20  MM  5.0  6.0   0.7    11   4.3 128 1018.9    MM   9.5    MM   MM   MM    MM
2023 12 27 15 10  MM  5.0  6.0    MM    MM    MM  MM 1019.1    MM    MM    MM   MM   MM    MM
2023 12 27 15 00  MM  5.0  6.0    MM    MM    MM  MM 1019.2    MM   9.5    MM   MM +0.0    MM
2023 12 27 14 40  MM   MM   MM   0.7    10   4.6 145     MM    MM   9.5    MM   MM   MM    MM
2023 12 27 14 30  MM  5.0  6.0    MM    MM    MM  MM 1019.3    MM   9.5    MM   MM   MM    MM
2023 12 27 14 20  MM  5.0  6.0   0.6    11   4.8 139 1019.2    MM   9.5    MM   MM   MM    MM
2023 12 27 14 00  MM  5.0  6.0   0.6    MM   4.8 139 1019.2    MM   9.5    MM   MM -0.4    MM
2023 12 27 13 50  MM  4.0  5.0   0.6    10   5.3 130 1019.2    MM   9.5    MM   MM   MM    MM
2023 12 27 13 40  MM  4.0  5.0    MM    MM    MM  MM 1019.4    MM   9.5    MM   MM   MM    MM
2023 12 27 13 30  MM  4.0  5.0    MM    MM    MM  MM 1019.4    MM   9.5    MM   MM   MM    MM
2023 12 27 13 20  MM  5.0  5.0   0.7    10   6.0 129 1019.3    MM   9.5    MM   MM   MM    MM
2023 12 27 13 10  MM  5.0  6.0   0.7    MM   6.0 129 1019.3    MM   9.5    MM   MM   MM    MM
2023 12 27 13 00  MM  4.0  5.0    MM    MM    MM  MM 1019.3    MM   9.5    MM   MM -0.6    MM
2023 12 27 12 50  MM  5.0  6.0   0.6    11   6.1 111 1019.2    MM   9.5    MM   MM   MM    MM
2023 12 27 12 40  MM  5.0  6.0    MM    MM    MM  MM 1019.1    MM   9.4    MM   MM   MM    MM
2023 12 27 12 30  MM  4.0  5.0    MM    MM    MM  MM 1019.2    MM   9.4    MM   MM   MM    MM
2023 12 27 12 10  MM   MM   MM   0.6    11   6.0 118     MM    MM   9.4    MM   MM   MM    MM
2023 12 27 12 00  MM  3.0  4.0    MM    MM    MM  MM 1019.3    MM   9.4    MM   MM -0.9    MM
2023 12 27 11 50  MM  3.0  4.0   0.6    11   5.9 123 1019.4    MM   9.4    MM   MM   MM    MM
2023 12 27 11 40  MM  3.0  4.0    MM    MM    MM  MM 1019.3    MM   9.4    MM   MM   MM    MM
2023 12 27 11 30  MM  3.0  3.0    MM    MM    MM  MM 1019.5    MM   9.4    MM   MM   MM    MM
2023 12 27 11 10  MM   MM   MM   0.6    10   6.0 129     MM    MM   9.4    MM   MM   MM    MM
2023 12 27 11 00  MM  1.0  2.0   0.6    MM   6.0 129 1019.6    MM   9.4    MM   MM -1.2    MM
2023 12 27 10 50  MM  1.0  2.0   0.6    10   6.2 136 1019.7    MM   9.4    MM   MM   MM    MM
2023 12 27 10 40  MM  1.0  3.0    MM    MM    MM  MM 1019.8    MM   9.4    MM   MM   MM    MM
2023 12 27 10 30  MM  2.0  3.0    MM    MM    MM  MM 1019.8    MM   9.3    MM   MM   MM    MM
2023 12 27 10 20  MM  1.0  2.0   0.6    11   6.0 126 1019.7    MM   9.3    MM   MM   MM    MM
2023 12 27 10 10  MM  1.0  1.0    MM    MM    MM  MM 1019.7    MM   9.3    MM   MM   MM    MM
2023 12 27 10 00  MM  2.0  3.0    MM    MM    MM  MM 1019.9    MM   9.3    MM   MM -0.9    MM
2023 12 27 09 50  MM  3.0  4.0   0.6    11   6.0 141 1019.8    MM   9.3    MM   MM   MM    MM
2023 12 27 09 40  MM  3.0  5.0    MM    MM    MM  MM 1019.7    MM   9.3    MM   MM   MM    MM
2023 12 27 09 30  MM  4.0  5.0    MM    MM    MM  MM 1019.6    MM   9.3    MM   MM   MM    MM
2023 12 27 09 20  MM  4.0  4.0   0.6    10   6.1 123 1019.7    MM   9.3    MM   MM   MM    MM
2023 12 27 09 10  MM  3.0  4.0   0.6    MM   6.1 123 1019.9    MM   9.3    MM   MM   MM    MM
2023 12 27 09 00  MM  3.0  4.0    MM    MM    MM  MM 1020.2    MM   9.3    MM   MM -1.1    MM
2023 12 27 08 50  MM  3.0  4.0   0.6    10   5.9 126 1020.1    MM   9.2    MM   MM   MM    MM
2023 12 27 08 40  MM  3.0  4.0    MM    MM    MM  MM 1020.2    MM   9.3    MM   MM   MM    MM
2023 12 27 08 30  MM  3.0  4.0    MM    MM    MM  MM 1020.3    MM   9.2    MM   MM   MM    MM
2023 12 27 08 20  MM  2.0  3.0   0.6    10   6.3 127 1020.5    MM   9.2    MM   MM   MM    MM
2023 12 27 08 10  MM  2.0  3.0    MM    MM    MM  MM 1020.6    MM   9.2    MM   MM   MM    MM
2023 12 27 08 00  MM  2.0  3.0    MM    MM    MM  MM 1020.8    MM   9.1    MM   MM -0.9    MM
2023 12 27 07 50  MM  3.0  4.0   0.6    11   6.0 139 1020.7    MM   9.1    MM   MM   MM    MM
2023 12 27 07 40  MM  3.0  4.0    MM    MM    MM  MM 1020.7    MM   9.1    MM   MM   MM    MM
2023 12 27 07 20  MM  3.0  4.0   0.6    11   6.0 131 1020.8    MM   9.0    MM   MM   MM    MM
2023 12 27 07 10  MM  3.0  5.0   0.6    MM   6.0 131 1020.7    MM   9.0    MM   MM   MM    MM
2023 12 27 07 00  MM  3.0  4.0    MM    MM    MM  MM 1020.8    MM    MM    MM   MM -1.6    MM
2023 12 27 06 50  MM  2.0  3.0   0.6    11   5.9 134 1020.8    MM   8.9    MM   MM   MM    MM
2023 12 27 06 40  MM  3.0  4.0    MM    MM    MM  MM 1020.8    MM   8.9    MM   MM   MM    MM
2023 12 27 06 30  MM  3.0  4.0    MM    MM    MM  MM 1020.8    MM   8.9    MM   MM   MM    MM
2023 12 27 06 20  MM  2.0  4.0   0.6    11   6.2 129 1020.9    MM   8.9    MM   MM   MM    MM
2023 12 27 06 10  MM  3.0  3.0   0.6    MM   6.2 129 1021.1    MM   9.0    MM   MM   MM    MM
2023 12 27 06 00  MM  2.0  3.0    MM    MM    MM  MM 1021.3    MM   8.9    MM   MM -1.4    MM
2023 12 27 05 50  MM  2.0  2.0   0.6    11   6.0 135 1021.3    MM   8.9    MM   MM   MM    MM
2023 12 27 05 40  MM  2.0  2.0    MM    MM    MM  MM 1021.3    MM   8.9    MM   MM   MM    MM
2023 12 27 05 30  MM  1.0  2.0    MM    MM    MM  MM 1021.6    MM   8.9    MM   MM   MM    MM
2023 12 27 05 10  MM   MM   MM   0.6     9   5.8 136     MM    MM    MM    MM   MM   MM    MM
2023 12 27 05 00  MM  3.0  4.0    MM    MM    MM  MM 1021.7    MM   8.9    MM   MM -0.8    MM
2023 12 27 04 50  MM  3.0  4.0   0.6    10   5.9 134 1021.6    MM   8.9    MM   MM   MM    MM
2023 12 27 04 40  MM  3.0  5.0    MM    MM    MM  MM 1021.5    MM   8.8    MM   MM   MM    MM
2023 12 27 04 30  MM  2.0  4.0    MM    MM    MM  MM 1021.8    MM   8.8    MM   MM   MM    MM
2023 12 27 04 20  MM  2.0  4.0   0.6    11   5.8 138 1022.1    MM   8.8    MM   MM   MM    MM
2023 12 27 04 10  MM  2.0  3.0    MM    MM    MM  MM 1022.3    MM   8.8    MM   MM   MM    MM
2023 12 27 04 00  MM  2.0  3.0    MM    MM    MM  MM 1022.4    MM   8.8    MM   MM -0.3    MM
2023 12 27 03 50  MM  1.0  2.0   0.6    11   5.6 127 1022.5    MM   8.8    MM   MM   MM    MM
2023 12 27 03 40  MM  2.0  3.0    MM    MM    MM  MM 1022.5    MM   8.8    MM   MM   MM    MM
2023 12 27 03 30  MM  2.0  3.0    MM    MM    MM  MM 1022.5    MM   8.8    MM   MM   MM    MM
2023 12 27 03 20  MM  2.0  3.0   0.7    11   5.9 120 1022.7    MM   8.8    MM   MM   MM    MM
2023 12 27 03 00  MM  1.0  2.0   0.7    MM   5.9 120 1022.7    MM   8.8    MM   MM +0.0    MM
2023 12 27 02 50  MM  1.0  2.0   0.6    10   5.4 146 1022.6    MM   9.0    MM   MM   MM    MM
2023 12 27 02 40  MM  1.0  2.0    MM    MM    MM  MM 1022.7    MM   9.2    MM   MM   MM    MM
2023 12 27 02 30  MM  2.0  3.0    MM    MM    MM  MM 1022.7    MM   9.4    MM   MM   MM    MM
2023 12 27 02 20  MM  2.0  4.0   0.6    11   5.8 127 1022.6    MM   9.4    MM   MM   MM    MM
2023 12 27 02 10  MM  3.0  4.0    MM    MM    MM  MM 1022.6    MM   9.4    MM   MM   MM    MM
2023 12 27 02 00  MM  3.0  5.0    MM    MM    MM  MM 1022.5    MM   9.4    MM   MM   MM    MM
2023 12 27 01 40  MM   MM   MM   0.6    11   5.7 128     MM    MM   9.4    MM   MM   MM    MM
2023 12 27 01 30  MM  2.0  3.0    MM    MM    MM  MM 1022.9    MM   9.4    MM   MM   MM    MM
2023 12 27 01 20  MM  2.0  4.0   0.6    11   5.4 138 1022.8    MM   9.4    MM   MM   MM    MM
2023 12 27 01 10  MM  1.0  2.0   0.6    MM   5.4 138 1022.7    MM   9.4    MM   MM   MM    MM
2023 12 27 01 00  MM  3.0  4.0    MM    MM    MM  MM 1022.7    MM   9.4    MM   MM -0.8    MM
2023 12 27 00 40  MM   MM   MM   0.7    10   5.8 114     MM    MM   9.4    MM   MM   MM    MM
2023 12 27 00 20  MM  3.0  4.0   0.7    11   6.0 128 1022.7    MM   9.5    MM   MM   MM    MM
2023 12 27 00 00  MM  2.0  3.0    MM    MM    MM  MM 1022.9    MM   9.5    MM   MM -0.6    MM
2023 12 26 23 50  MM  1.0  3.0   0.7    10   5.9 134 1023.0    MM   9.5    MM   MM   MM    MM
2023 12 26 23 40  MM  1.0  1.0    MM    MM    MM  MM 1023.1    MM   9.5    MM   MM   MM    MM
2023 12 26 23 20  MM  1.0  3.0   0.6    11   5.5 121 1023.0    MM   9.6    MM   MM   MM    MM
2023 12 26 23 10  MM  0.0  1.0    MM    MM    MM  MM 1023.0    MM   9.6    MM   MM   MM    MM
2023 12 26 22 50  MM  1.0  3.0   0.6    11   5.3 141 1023.2    MM   9.6    MM   MM   MM    MM
2023 12 26 22 40  MM  2.0  3.0    MM    MM    MM  MM 1023.5    MM   9.6    MM   MM   MM    MM
2023 12 26 22 30  MM  2.0  3.0    MM    MM    MM  MM 1023.5    MM   9.6    MM   MM   MM    MM
2023 12 26 22 10  MM   MM   MM   0.6    10   5.7 108     MM    MM   9.5    MM   MM   MM    MM
2023 12 26 22 00  MM  1.0  3.0    MM    MM    MM  MM 1023.5    MM   9.5    MM   MM -0.4    MM
2023 12 26 21 50  MM  1.0  2.0   0.6    10   5.7 120 1023.5    MM   9.5    MM   MM   MM    MM
2023 12 26 21 40  MM  0.0  1.0    MM    MM    MM  MM 1023.6    MM   9.5    MM   MM   MM    MM
2023 12 26 21 30  MM  0.0  1.0    MM    MM    MM  MM 1023.5    MM   9.5    MM   MM   MM    MM
2023 12 26 21 20  MM  0.0  2.0   0.6    10   5.7 129 1023.4    MM   9.5    MM   MM   MM    MM
2023 12 26 21 10  MM  1.0  2.0   0.6    MM   5.7 129 1023.4    MM   9.5    MM   MM   MM    MM
2023 12 26 21 00  MM  0.0  1.0    MM    MM    MM  MM 1023.5    MM   9.5    MM   MM -0.6    MM
2023 12 26 20 50  MM  1.0  1.0   0.6    11   5.6 126 1023.5    MM   9.4    MM   MM   MM    MM
2023 12 26 20 40  MM  1.0  2.0    MM    MM    MM  MM 1023.5    MM   9.4    MM   MM   MM    MM
2023 12 26 20 30  MM  1.0  2.0    MM    MM    MM  MM 1023.6    MM   9.3    MM   MM   MM    MM
2023 12 26 20 20  MM  0.0  2.0   0.6    10   5.6 123 1023.7    MM   9.3    MM   MM   MM    MM
2023 12 26 20 10  MM  1.0  1.0    MM    MM    MM  MM 1023.6    MM   9.3    MM   MM   MM    MM
2023 12 26 20 00  MM  0.0  2.0    MM    MM    MM  MM 1023.6    MM   9.3    MM   MM -1.3    MM
2023 12 26 19 50  MM  0.0  1.0   0.6    11   5.5 127 1023.6    MM   9.2    MM   MM   MM    MM
2023 12 26 19 40  MM  1.0  2.0    MM    MM    MM  MM 1023.5    MM   9.2    MM   MM   MM    MM
2023 12 26 19 30  MM  1.0  2.0    MM    MM    MM  MM 1023.6    MM   9.2    MM   MM   MM    MM
2023 12 26 19 20  MM  2.0  3.0   0.6    11   5.7 114 1023.8    MM   9.2    MM   MM   MM    MM
2023 12 26 19 10  MM  2.0  3.0   0.6    MM   5.7 114 1023.8    MM   9.1    MM   MM   MM    MM
2023 12 26 19 00  MM  1.0  2.0    MM    MM    MM  MM 1023.9    MM   9.1    MM   MM -2.1    MM
2023 12 26 18 50  MM  1.0  2.0   0.6    11   5.5 130 1023.8    MM   9.1    MM   MM   MM    MM
2023 12 26 18 40  MM  1.0  1.0    MM    MM    MM  MM 1023.9    MM   8.9    MM   MM   MM    MM
2023 12 26 18 30  MM  1.0  1.0    MM    MM    MM  MM 1023.9    MM   8.8    MM   MM   MM    MM
2023 12 26 18 20  MM  0.0  1.0   0.6    10   5.3 128 1024.1    MM   8.8    MM   MM   MM    MM
2023 12 26 18 10  MM  0.0  1.0   0.6    MM   5.3 128 1024.0    MM   8.8    MM   MM   MM    MM
2023 12 26 18 00  MM  0.0  1.0    MM    MM    MM  MM 1024.1    MM   8.8    MM   MM -2.4    MM
2023 12 26 17 50  MM  1.0  2.0   0.6    11   5.5 133 1024.2    MM   8.8    MM   MM   MM    MM
2023 12 26 17 40  MM  1.0  2.0    MM    MM    MM  MM 1024.2    MM   8.8    MM   MM   MM    MM
2023 12 26 17 30  MM  1.0  3.0    MM    MM    MM  MM 1024.2    MM   8.8    MM   MM   MM    MM
2023 12 26 17 20  MM  0.0  1.0   0.6    11   5.7 120 1024.4    MM   8.8    MM   MM   MM    MM
2023 12 26 17 10  MM  1.0  2.0   0.6    MM   5.7 120 1024.7    MM   8.8    MM   MM   MM    MM
2023 12 26 17 00  MM  1.0  3.0    MM    MM    MM  MM 1024.9    MM   8.8    MM   MM -1.6    MM
2023 12 26 16 40  MM   MM   MM   0.6    11   5.7 121     MM    MM   8.8    MM   MM   MM    MM
2023 12 26 16 30  MM  2.0  3.0    MM    MM    MM  MM 1025.3    MM   8.9    MM   MM   MM    MM
2023 12 26 16 20  MM  2.0  3.0   0.6    11   5.5 127 1025.7    MM   8.9    MM   MM   MM    MM
2023 12 26 16 10  MM  2.0  3.0   0.6    MM   5.5 127 1025.8    MM   9.0    MM   MM   MM    MM
2023 12 26 16 00  MM  2.0  4.0    MM    MM    MM  MM 1026.0    MM   8.9    MM   MM +0.0    MM
2023 12 26 15 40  MM   MM   MM   0.6    11   5.5 124     MM    MM   8.9    MM   MM   MM    MM
2023 12 26 15 30  MM  2.0  4.0    MM    MM    MM  MM 1026.5    MM    MM    MM   MM   MM    MM
2023 12 26 15 20  MM  3.0  4.0   0.6    11   5.4 126 1026.5    MM   9.5    MM   MM   MM    MM
2023 12 26 15 10  MM  3.0  5.0   0.6    MM   5.4 126 1026.5    MM   9.5    MM   MM   MM    MM
2023 12 26 15 00  MM  3.0  5.0    MM    MM    MM  MM 1026.5    MM   9.5    MM   MM +0.3    MM
2023 12 26 14 50  MM  3.0  4.0   0.7    11   5.6 129 1026.6    MM   9.5    MM   MM   MM    MM
2023 12 26 14 40  MM  3.0  4.0    MM    MM    MM  MM 1026.6    MM   9.5    MM   MM   MM    MM
2023 12 26 14 30  MM  2.0  3.0    MM    MM    MM  MM 1026.6    MM   9.5    MM   MM   MM    MM
2023 12 26 14 20  MM  3.0  5.0   0.7    11   5.8 140 1026.7    MM   9.5    MM   MM   MM    MM
2023 12 26 14 00  MM  3.0  4.0    MM    MM    MM  MM 1026.5    MM   9.5    MM   MM +0.3    MM
